trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2160307943,2160307943,216030794,14-15 years,Man,Studying at school,Domicile,Car as passenger,90.0,22.5,3,0.8838452498329735,None
2160307951,2160307951,216030795,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160307952,2160307952,216030795,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2160307961,2160307961,216030796,56-65 years,Woman,"Retired, but working",Health center/Doctor,Bus (local bus),60.0,15.0,3,0.6254296922541548,None
2160307962,2160307962,216030796,56-65 years,Woman,"Retired, but working",,,,,3,0.6254296922541548,None
2160307963,2160307963,216030796,56-65 years,Woman,"Retired, not working",,,,,3,0.6254296922541548,None
2160307971,2160307971,216030797,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160307972,2160307972,216030797,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2160307981,2160307981,216030798,25-35 years,Woman,Housewife/ houseman,,,,,5,1.0405488309535824,None
2160307982,2160307982,216030798,36-45 years,Man,Working at both main and side jobs,,,,,5,1.226524444430224,None
2160307983,2160307983,216030798,36-45 years,Man,Working at both main and side jobs,Usual workplace,Bus (local bus),60.0,15.0,5,1.226524444430224,None
2160307984,2160307984,216030798,25-35 years,Man,Working at full time job(s),Usual workplace,Walking,105.0,26.25,5,1.5166038838578633,None
2160307985,2160307985,216030798,25-35 years,Man,Working at both main and side jobs,Usual workplace,Bus (local bus),60.0,15.0,5,1.5166038838578633,None
2160307991,2160307991,216030799,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160311511,2160311511,216031151,56-65 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,4,0.6176219872727928,None
2160311512,2160311512,216031151,36-45 years,Woman,"Unemployed, not searching for job",,,,,4,0.5708711729343885,None
2160311514,2160311514,216031151,16-17 years,Woman,Studying at school,Secondary School,Marshrutka (local),35.0,8.75,4,0.6605522481665052,None
2160311515,2160311515,216031151,14-15 years,Man,Studying at school,Secondary School,Walking,15.0,3.75,4,0.7337078717419487,None
2160311522,2160311522,216031152,66 and more,Man,"Retired, not working",,,,,5,0.5046028507701832,None
2160311524,2160311524,216031152,46-55 years,Woman,Working at full time job(s),Usual workplace,Walking,15.0,3.75,5,0.9803635972195814,None
2160311525,2160311525,216031152,25-35 years,Woman,Working at part time job(s),,,,,5,0.955779354453164,None
2160311526,2160311526,216031152,46-55 years,Woman,"Retired, not working",,,,,5,0.9803635972195814,None
2160311527,2160311527,216031152,14-15 years,Woman,Studying at school,Secondary School,Walking,10.0,2.5,5,0.5605011747471486,None
2160311531,2160311531,216031153,36-45 years,Woman,Housewife/ houseman,,,,,3,0.5708711729343885,None
2160311532,2160311532,216031153,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,3,1.08407325019841,One
2160311534,2160311534,216031153,18-24 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,3,1.4227692967430017,None
2160311541,2160311541,216031154,46-55 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Marshrutka (local),30.0,7.5,1,0.9803635972195814,None
2160311551,2160311551,216031155,46-55 years,Woman,Working at part time job(s),Usual workplace,Marshrutka (local),90.0,22.5,7,0.9803635972195814,None
2160311552,2160311552,216031155,66 and more,Woman,"Retired, not working",,,,,7,0.43361213794156067,None
2160311553,2160311553,216031155,46-55 years,Man,"Unemployed, searching for job",,,,,7,1.2956760710260384,None
2160311554,2160311554,216031155,46-55 years,Man,"Unemployed, not searching for job",,,,,7,1.2956760710260384,None
2160311555,2160311555,216031155,25-35 years,Woman,"Unemployed, searching for job",,,,,7,0.955779354453164,None
2160311556,2160311556,216031155,18-24 years,Woman,"Unemployed, searching for job",,,,,7,1.3947980289053323,None
2160311557,2160311557,216031155,14-15 years,Woman,Studying at school,,,,,7,0.5605011747471486,None
2160311561,2160311561,216031156,56-65 years,Woman,Working at full time job(s),,,,,3,0.6176219872727928,None
2160311563,2160311563,216031156,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),70.0,17.5,3,0.955779354453164,None
2160311564,2160311564,216031156,18-24 years,Man,Student (of university or vocational college),,,,,3,1.4227692967430017,None
2160311571,2160311571,216031157,56-65 years,Woman,"Retired, not working",,,,,2,0.6176219872727928,None
2160311572,2160311572,216031157,36-45 years,Man,"Unemployed, searching for job",,,,,2,1.08407325019841,None
2160312441,2160312441,216031244,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),15.0,3.75,2,0.8987541627278769,None
2160312442,2160312442,216031244,18-24 years,Woman,Student (of university or vocational college),,,,,2,1.1680184442194046,None
2160314511,2160314511,216031451,56-65 years,Woman,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),15.0,3.75,2,0.6254296922541548,One
2160314513,2160314513,216031451,25-35 years,Man,"Unemployed, searching for job",Health center/Doctor,Bus (local bus),40.0,10.0,2,1.5166038838578633,None
2160314641,2160314641,216031464,66 and more,Man,"Retired, but working",,,,,1,0.6578800871293811,None
2160314651,2160314651,216031465,18-24 years,Woman,Both studying and working,Usual workplace,Car as passenger,40.0,10.0,2,1.1680184442194046,None
2160314652,2160314652,216031465,25-35 years,Man,Working at full time job(s),Usual workplace,Car as passenger,20.0,5.0,2,1.5166038838578633,None
2160314661,2160314661,216031466,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160314671,2160314671,216031467,56-65 years,Man,"Unemployed, searching for job",,,,,1,0.9454076260111136,None
2160314681,2160314681,216031468,46-55 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),30.0,7.5,2,0.8987541627278769,None
2160314682,2160314682,216031468,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160314691,2160314691,216031469,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2160314701,2160314701,216031470,56-65 years,Woman,"Retired, but working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),25.0,6.25,1,0.6254296922541548,None
2160314711,2160314711,216031471,25-35 years,Woman,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Car as driver,10.0,2.5,3,1.0405488309535824,One
2160314712,2160314712,216031471,25-35 years,Man,"Unemployed, searching for job",,,,,3,1.5166038838578633,None
2160314713,2160314713,216031471,66 and more,Woman,"Unemployed, searching for job",,,,,3,0.5761899646958017,None
2160314721,2160314721,216031472,66 and more,Woman,"Retired, not working","Cultural site (cinema, theaters, concert hall)",Bus (local bus),25.0,6.25,2,0.5761899646958017,None
2160314722,2160314722,216031472,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,40.0,10.0,2,0.6254296922541548,None
2160314731,2160314731,216031473,25-35 years,Man,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),40.0,10.0,2,1.5166038838578633,One
2160314732,2160314732,216031473,36-45 years,Man,"Unemployed, searching for job",,,,,2,1.226524444430224,None
2160314741,2160314741,216031474,46-55 years,Woman,Working at part time job(s),,,,,1,0.8987541627278769,None
2160314761,2160314761,216031476,56-65 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),15.0,3.75,1,0.6254296922541548,None
2160314771,2160314771,216031477,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),120.0,30.0,2,0.8987541627278769,None
2160314772,2160314772,216031477,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160314781,2160314781,216031478,56-65 years,Man,"Unemployed, searching for job",,,,,1,0.9454076260111136,None
2160314791,2160314791,216031479,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160314851,2160314851,216031485,18-24 years,Woman,Both studying and working,University,Bus (local bus),40.0,10.0,2,1.1680184442194046,None
2160314852,2160314852,216031485,46-55 years,Woman,Working at full time job(s),Health center/Doctor,Taxi passenger,30.0,7.5,2,0.8987541627278769,None
2160316361,2160316361,216031636,36-45 years,Woman,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),35.0,8.75,2,0.8182308142103268,One
2160316362,2160316362,216031636,46-55 years,Man,Working at full time job(s),,,,,2,1.318947547664047,None
2160320881,2160320881,216032088,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2160320882,2160320882,216032088,36-45 years,Woman,Housewife/ houseman,,,,,3,0.8182308142103268,None
2160320883,2160320883,216032088,36-45 years,Woman,Working at full time job(s),Beauty salon/ Facial care procedure,Marshrutka (local),60.0,15.0,3,0.8182308142103268,None
2160320891,2160320891,216032089,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2160320892,2160320892,216032089,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160320901,2160320901,216032090,46-55 years,Man,Working at part time job(s),Usual workplace,Bus (local bus),90.0,22.5,2,1.318947547664047,None
2160320902,2160320902,216032090,46-55 years,Woman,Working at full time job(s),"Services and administrative needs (city service centers, banks, etc)",Bus (local bus),15.0,3.75,2,0.8987541627278769,None
2160320911,2160320911,216032091,46-55 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,2,1.318947547664047,None
2160320913,2160320913,216032091,18-24 years,Woman,Student (of university or vocational college),Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,50.0,12.5,2,1.1680184442194046,None
2160320921,2160320921,216032092,56-65 years,Woman,"Unemployed, not searching for job",,,,,3,0.6254296922541548,None
2160320922,2160320922,216032092,36-45 years,Woman,Housewife/ houseman,,,,,3,0.8182308142103268,None
2160320923,2160320923,216032092,25-35 years,Woman,Working at part time job(s),,,,,3,1.0405488309535824,None
2160320931,2160320931,216032093,18-24 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Car as passenger,15.0,3.75,2,1.1680184442194046,One
2160320932,2160320932,216032093,25-35 years,Man,Working at part time job(s),,,,,2,1.5166038838578633,None
2160320941,2160320941,216032094,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160320951,2160320951,216032095,46-55 years,Man,"Unemployed, searching for job","Restaurant, café or other socializing sites",Bus (local bus),70.0,17.5,2,1.318947547664047,None
2160320952,2160320952,216032095,36-45 years,Man,"Unemployed, searching for job",Domicile,Car as passenger,55.0,13.75,2,1.226524444430224,None
2160320961,2160320961,216032096,46-55 years,Woman,Working at part time job(s),University,Bus (local bus),50.0,12.5,2,0.8987541627278769,One
2160320962,2160320962,216032096,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,2,1.318947547664047,One
2160324441,2160324441,216032444,46-55 years,Man,Self-employed,,,,,1,1.318947547664047,None
2160324451,2160324451,216032445,46-55 years,Woman,Working at full time job(s),Usual workplace,Metro,60.0,15.0,1,0.8987541627278769,None
2160324461,2160324461,216032446,25-35 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,1,1.5166038838578633,None
2160324471,2160324471,216032447,46-55 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),40.0,10.0,2,0.8987541627278769,None
2160324473,2160324473,216032447,16-17 years,Woman,Studying at school,Domicile,Bus (local bus),15.0,3.75,2,0.9085998630188142,None
2160324481,2160324481,216032448,25-35 years,Woman,Working at full time job(s),Usual workplace,Walking,50.0,12.5,3,1.0405488309535824,None
2160324482,2160324482,216032448,66 and more,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Metro,40.0,10.0,3,0.5761899646958017,None
2160324483,2160324483,216032448,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2160324491,2160324491,216032449,25-35 years,Woman,"Unemployed, searching for job",,,,,2,1.0405488309535824,None
2160324492,2160324492,216032449,56-65 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),45.0,11.25,2,0.6254296922541548,None
2160324501,2160324501,216032450,36-45 years,Woman,Working at full time job(s),,,,,1,0.8182308142103268,None
2160324511,2160324511,216032451,56-65 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),70.0,17.5,1,0.6254296922541548,One
2160324521,2160324521,216032452,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160324531,2160324531,216032453,46-55 years,Man,Working at full time job(s),Health center/Doctor,Marshrutka (local),45.0,11.25,2,1.318947547664047,None
2160324532,2160324532,216032453,36-45 years,Woman,Working at full time job(s),Usual workplace,Walking,20.0,5.0,2,0.8182308142103268,None
2160324541,2160324541,216032454,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),30.0,7.5,2,0.8182308142103268,None
2160324542,2160324542,216032454,18-24 years,Man,Both studying and working,,,,,2,1.3467554790918572,None
2160324551,2160324551,216032455,25-35 years,Man,Working at full time job(s),,,,,1,1.5166038838578633,None
2160324561,2160324561,216032456,36-45 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,15.0,3.75,1,0.8182308142103268,None
2160324571,2160324571,216032457,46-55 years,Woman,Housewife/ houseman,,,,,2,0.8987541627278769,None
2160324573,2160324573,216032457,16-17 years,Woman,Studying at school,,,,,2,0.9085998630188142,None
2160326831,2160326831,216032683,56-65 years,Woman,"Retired, not working",,,,,4,0.6254296922541548,None
2160326832,2160326832,216032683,36-45 years,Man,Working at part time job(s),"Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),20.0,5.0,4,1.226524444430224,None
2160326833,2160326833,216032683,36-45 years,Man,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),35.0,8.75,4,1.226524444430224,None
2160326834,2160326834,216032683,36-45 years,Woman,Working at full time job(s),"Accompanying/picking kids to/from nursery, kindergarten",Walking,10.0,2.5,4,0.8182308142103268,None
2160326841,2160326841,216032684,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),80.0,20.0,2,0.8987541627278769,None
2160326844,2160326844,216032684,18-24 years,Woman,Both studying and working,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Bus (local bus),30.0,7.5,2,1.1680184442194046,None
2160326851,2160326851,216032685,36-45 years,Woman,"Unemployed, searching for job",Accompanying/picking kids to/from school,Bus (local bus),30.0,7.5,1,0.8182308142103268,None
2160326861,2160326861,216032686,25-35 years,Man,Working at full time job(s),"Cultural site (cinema, theaters, concert hall)",Taxi passenger,30.0,7.5,3,1.5166038838578633,None
2160326862,2160326862,216032686,56-65 years,Woman,Housewife/ houseman,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Taxi passenger,30.0,7.5,3,0.6254296922541548,None
2160326863,2160326863,216032686,18-24 years,Woman,"Unemployed, not searching for job","Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Taxi passenger,30.0,7.5,3,1.1680184442194046,None
2160332011,2160332011,216033201,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Walking,20.0,5.0,3,0.9085998630188142,None
2160332013,2160332013,216033201,36-45 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),80.0,20.0,3,0.8182308142103268,None
2160332014,2160332014,216033201,16-17 years,Man,Studying at school,,,,,3,0.9712376361785787,None
2160332021,2160332021,216033202,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160332022,2160332022,216033202,66 and more,Man,"Retired, but working",Usual workplace,Car as driver,15.0,3.75,2,0.6578800871293811,One
2160332031,2160332031,216033203,36-45 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),50.0,12.5,3,0.8182308142103268,None
2160332032,2160332032,216033203,36-45 years,Man,Working at both main and side jobs,,,,,3,1.226524444430224,None
2160332033,2160332033,216033203,14-15 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),55.0,13.75,3,0.8838452498329735,None
2160332041,2160332041,216033204,56-65 years,Woman,Working at full time job(s),Health center/Doctor,Car as passenger,30.0,7.5,4,0.6254296922541548,One
2160332042,2160332042,216033204,56-65 years,Man,"Retired, but working",Health center/Doctor,Car as driver,30.0,7.5,4,0.9454076260111136,One
2160332043,2160332043,216033204,25-35 years,Man,Self-employed,Secondary School,Car as driver,40.0,10.0,4,1.5166038838578633,One
2160332044,2160332044,216033204,25-35 years,Woman,Housewife/ houseman,,,,,4,1.0405488309535824,None
2160332701,2160332701,216033270,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,60.0,15.0,3,1.318947547664047,None
2160332702,2160332702,216033270,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2160332703,2160332703,216033270,18-24 years,Woman,Student (of university or vocational college),University,Marshrutka (local),75.0,18.75,3,1.1680184442194046,None
2160332711,2160332711,216033271,18-24 years,Man,Both studying and working,University,Walking,60.0,15.0,2,1.3467554790918572,None
2160332712,2160332712,216033271,36-45 years,Man,Self-employed,Usual workplace,Car as driver,15.0,3.75,2,1.226524444430224,One
2160332721,2160332721,216033272,25-35 years,Woman,Housewife/ houseman,Secondary School,Walking,30.0,7.5,1,1.0405488309535824,None
2160332731,2160332731,216033273,56-65 years,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Walking,20.0,5.0,1,0.6254296922541548,None
2160332741,2160332741,216033274,18-24 years,Man,Working at full time job(s),,,,,1,1.3467554790918572,None
2160332751,2160332751,216033275,46-55 years,Woman,Working at full time job(s),Usual workplace,Walking,50.0,12.5,1,0.8987541627278769,One
2160332761,2160332761,216033276,25-35 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Walking,15.0,3.75,2,1.0405488309535824,None
2160332764,2160332764,216033276,14-15 years,Man,Studying at school,Secondary School,Marshrutka (local),30.0,7.5,2,0.8838452498329735,None
2160348801,2160348801,216034880,56-65 years,Man,"Unemployed, searching for job",Dropped a family member to work/Picked up from work,Car as driver,20.0,5.0,4,0.9454076260111136,One
2160348802,2160348802,216034880,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,15.0,3.75,4,0.6254296922541548,One
2160348803,2160348803,216034880,18-24 years,Man,Both studying and working,Usual workplace,Car as passenger,15.0,3.75,4,1.3467554790918572,One
2160348804,2160348804,216034880,18-24 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,4,1.3467554790918572,None
2160348811,2160348811,216034881,25-35 years,Woman,Housewife/ houseman,,,,,5,1.0405488309535824,None
2160348812,2160348812,216034881,56-65 years,Man,Working at part time job(s),Usual workplace,Marshrutka (local),60.0,15.0,5,0.9454076260111136,None
2160348813,2160348813,216034881,66 and more,Woman,"Retired, but working",Usual workplace,Bus (local bus),45.0,11.25,5,0.5761899646958017,None
2160348814,2160348814,216034881,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),75.0,18.75,5,1.0405488309535824,None
2160348815,2160348815,216034881,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,60.0,15.0,5,1.226524444430224,One
2160348821,2160348821,216034882,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,35.0,8.75,1,1.226524444430224,One
2160348831,2160348831,216034883,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160348832,2160348832,216034883,56-65 years,Man,Working at part time job(s),,,,,2,0.9454076260111136,None
2160348841,2160348841,216034884,36-45 years,Woman,Working at full time job(s),Usual workplace,Walking,60.0,15.0,6,0.8182308142103268,None
2160348842,2160348842,216034884,36-45 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,6,0.8182308142103268,None
2160348843,2160348843,216034884,14-15 years,Woman,Studying at school,Secondary School,Car as passenger,40.0,10.0,6,0.6792175002843309,One
2160348844,2160348844,216034884,66 and more,Woman,Housewife/ houseman,,,,,6,0.5761899646958017,None
2160348845,2160348845,216034884,66 and more,Man,"Retired, not working",,,,,6,0.6578800871293811,None
2160348846,2160348846,216034884,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,6,1.226524444430224,One
2160348851,2160348851,216034885,46-55 years,Man,"Unemployed, searching for job",,,,,1,1.318947547664047,None
2160348861,2160348861,216034886,46-55 years,Man,"Unemployed, searching for job",Usual workplace,Bus (local bus),20.0,5.0,2,1.318947547664047,None
2160348862,2160348862,216034886,66 and more,Woman,"Retired, but working",,,,,2,0.5761899646958017,None
2160348871,2160348871,216034887,66 and more,Man,Working at part time job(s),Usual workplace,Car as driver,25.0,6.25,1,0.6578800871293811,One
2160348881,2160348881,216034888,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160348882,2160348882,216034888,66 and more,Man,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),20.0,5.0,2,0.6578800871293811,None
2160439541,2160439541,216043954,56-65 years,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),15.0,3.75,2,0.6254296922541548,None
2160439542,2160439542,216043954,25-35 years,Woman,Housewife/ houseman,,,,,2,1.0405488309535824,None
2160439891,2160439891,216043989,46-55 years,Woman,Working at part time job(s),,,,,2,0.8987541627278769,None
2160439892,2160439892,216043989,14-15 years,Woman,Studying at school,,,,,2,0.6792175002843309,None
2160439901,2160439901,216043990,56-65 years,Man,"Unemployed, searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,10.0,2.5,1,0.9454076260111136,One
2160439911,2160439911,216043991,46-55 years,Woman,"Unemployed, not searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),130.0,32.5,2,0.8987541627278769,None
2160439912,2160439912,216043991,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,25.0,6.25,2,0.5761899646958017,None
2160439921,2160439921,216043992,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),20.0,5.0,1,1.0405488309535824,None
2160439931,2160439931,216043993,18-24 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),30.0,7.5,1,1.3467554790918572,None
2160439941,2160439941,216043994,66 and more,Man,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,1,0.6578800871293811,None
2160439951,2160439951,216043995,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Marshrutka (local),25.0,6.25,1,0.5761899646958017,None
2160439961,2160439961,216043996,46-55 years,Man,Self-employed,"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),60.0,15.0,1,1.318947547664047,None
2160439971,2160439971,216043997,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,1.226524444430224,None
2160439981,2160439981,216043998,56-65 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,20.0,5.0,2,0.6254296922541548,None
2160439982,2160439982,216043998,14-15 years,Woman,Studying at school,Secondary School,Marshrutka (local),20.0,5.0,2,0.6792175002843309,None
2160439991,2160439991,216043999,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2160439993,2160439993,216043999,46-55 years,Man,"Unemployed, searching for job",,,,,2,1.318947547664047,None
2160440001,2160440001,216044000,36-45 years,Woman,Housewife/ houseman,"Cultural site (cinema, theaters, concert hall)",Car as driver,30.0,7.5,1,0.8182308142103268,One
2160440011,2160440011,216044001,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2160440012,2160440012,216044001,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),60.0,15.0,2,1.0405488309535824,None
2160455951,2160455951,216045595,25-35 years,Woman,Housewife/ houseman,"Daily needs shopping (in small nearby stores, on street markets etc)",Metro,20.0,5.0,2,1.0405488309535824,None
2160455952,2160455952,216045595,36-45 years,Man,Working at part time job(s),Usual workplace,Metro,15.0,3.75,2,1.226524444430224,None
2160455961,2160455961,216045596,56-65 years,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,15.0,3.75,2,0.6254296922541548,None
2160455963,2160455963,216045596,36-45 years,Woman,Working at part time job(s),Usual workplace,Walking,15.0,3.75,2,0.8182308142103268,None
2160455971,2160455971,216045597,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,45.0,11.25,2,1.226524444430224,One
2160455972,2160455972,216045597,25-35 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Car as driver,20.0,5.0,2,1.0405488309535824,One
2160934481,2160934481,216093448,66 and more,Woman,"Retired, not working",Church/other service,Any other,80.0,20.0,1,0.5761899646958017,None
2160934491,2160934491,216093449,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,1,1.0405488309535824,One
2160934501,2160934501,216093450,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160934511,2160934511,216093451,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2160934512,2160934512,216093451,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),30.0,7.5,2,0.9085998630188142,None
2160934521,2160934521,216093452,18-24 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),45.0,11.25,1,1.1680184442194046,None
2160934531,2160934531,216093453,36-45 years,Man,Working at full time job(s),,,,,1,1.226524444430224,None
2160934541,2160934541,216093454,36-45 years,Woman,Housewife/ houseman,,,,,1,0.8182308142103268,None
2160934551,2160934551,216093455,36-45 years,Man,Working at full time job(s),,,,,1,1.226524444430224,None
2160934561,2160934561,216093456,18-24 years,Man,Self-employed,Not usual workplace/ on some work tasks,Car as driver,60.0,15.0,1,1.3467554790918572,One
2160934571,2160934571,216093457,46-55 years,Man,"Unemployed, searching for job",,,,,2,1.318947547664047,None
2160934574,2160934574,216093457,14-15 years,Man,Both studying and working,,,,,2,0.8838452498329735,None
2160934581,2160934581,216093458,46-55 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),20.0,5.0,1,0.8987541627278769,None
2160934601,2160934601,216093460,56-65 years,Woman,Housewife/ houseman,"Visiting home of other people (parents, relatives, friends etc)",Metro,40.0,10.0,1,0.6254296922541548,None
2160934611,2160934611,216093461,25-35 years,Woman,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Metro,35.0,8.75,1,1.0405488309535824,None
2160934621,2160934621,216093462,25-35 years,Woman,Housewife/ houseman,,,,,2,1.0405488309535824,None
2160934624,2160934624,216093462,16-17 years,Man,Studying at school,,,,,2,0.9712376361785787,None
2160934631,2160934631,216093463,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),20.0,5.0,1,0.8987541627278769,None
2160934641,2160934641,216093464,18-24 years,Woman,Student (of university or vocational college),University,Bus (local bus),20.0,5.0,1,1.1680184442194046,None
2160934651,2160934651,216093465,18-24 years,Man,Working at full time job(s),Usual workplace,Metro,30.0,7.5,1,1.3467554790918572,None
2160934661,2160934661,216093466,14-15 years,Woman,Studying at school,Secondary School,Metro,30.0,7.5,1,0.6792175002843309,None
2160934671,2160934671,216093467,46-55 years,Woman,Self-employed,,,,,1,0.8987541627278769,None
2160934681,2160934681,216093468,25-35 years,Woman,Working at full time job(s),Usual workplace,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",25.0,6.25,1,1.0405488309535824,None
2160934691,2160934691,216093469,25-35 years,Woman,Working at full time job(s),,,,,1,1.0405488309535824,None
2160934701,2160934701,216093470,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2160934711,2160934711,216093471,46-55 years,Woman,Self-employed,Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),25.0,6.25,1,0.8987541627278769,None
2160934721,2160934721,216093472,18-24 years,Woman,Student (of university or vocational college),,,,,1,1.1680184442194046,None
2161231861,2161231861,216123186,66 and more,Man,"Retired, not working",Health center/Doctor,Bus (local bus),40.0,10.0,2,0.6578800871293811,None
